983	chr14	52222029	52222553	CpG: 61	524	61	397	23.3	75.8	0.81
983	chr14	52244099	52244383	CpG: 22	284	22	195	15.5	68.7	0.66
983	chr14	52246574	52247113	CpG: 45	539	45	356	16.7	66	0.77
983	chr14	52251622	52252316	CpG: 72	694	72	418	20.7	60.2	1.15
983	chr14	52257108	52257790	CpG: 73	682	73	481	21.4	70.5	0.86
984	chr14	52341112	52341866	CpG: 67	754	67	451	17.8	59.8	1.01
984	chr14	52356653	52356871	CpG: 26	218	26	151	23.9	69.3	1
985	chr14	52434091	52435116	CpG: 107	1025	107	690	20.9	67.3	0.92
985	chr14	52494845	52495529	CpG: 58	684	58	453	17	66.2	0.78
985	chr14	52516616	52517463	CpG: 65	847	65	527	15.3	62.2	0.8
985	chr14	52542367	52542641	CpG: 27	274	27	162	19.7	59.1	1.14
1000	chr14	54491157	54491654	CpG: 42	497	42	290	16.9	58.4	0.99
1001	chr14	54598253	54598885	CpG: 54	632	54	405	17.1	64.1	0.83
1002	chr14	54664126	54664598	CpG: 42	472	42	303	17.8	64.2	0.87
1002	chr14	54669193	54670098	CpG: 84	905	84	611	18.6	67.5	0.83
1002	chr14	54701502	54702244	CpG: 83	742	83	534	22.4	72	0.87
1002	chr14	54716911	54717255	CpG: 36	344	36	228	20.9	66.3	0.96
1002	chr14	54754740	54754999	CpG: 24	259	24	164	18.5	63.3	0.94
1003	chr14	54791362	54791899	CpG: 64	537	64	368	23.8	68.5	1.02
1003	chr14	54813144	54815107	CpG: 176	1963	176	1286	17.9	65.5	0.84
1003	chr14	54821940	54822158	CpG: 15	218	15	131	13.8	60.1	0.76
1003	chr14	54840692	54841050	CpG: 39	358	39	249	21.8	69.6	0.9
1003	chr14	54843344	54843607	CpG: 34	263	34	188	25.9	71.5	1.06
1003	chr14	54854988	54855579	CpG: 51	591	51	379	17.3	64.1	0.86
1003	chr14	54869522	54869999	CpG: 51	477	51	343	21.4	71.9	0.83
1003	chr14	54878574	54879194	CpG: 71	620	71	457	22.9	73.7	0.84
1004	chr14	54923686	54924393	CpG: 71	707	71	446	20.1	63.1	1.04
1004	chr14	54928727	54930012	CpG: 93	1285	93	783	14.5	60.9	0.79
1004	chr14	55018560	55019447	CpG: 59	887	59	485	13.3	54.7	0.89
1005	chr14	55051551	55051844	CpG: 26	293	26	192	17.7	65.5	0.83
1005	chr14	55101284	55101926	CpG: 59	642	59	434	18.4	67.6	0.81
1005	chr14	55113860	55115063	CpG: 143	1203	143	832	23.8	69.2	0.99
1005	chr14	55131841	55132083	CpG: 25	242	25	181	20.7	74.8	0.83
1005	chr14	55149616	55150572	CpG: 88	956	88	656	18.4	68.6	0.79
1005	chr14	55163310	55164429	CpG: 94	1119	94	746	16.8	66.7	0.76
1006	chr14	55252279	55252648	CpG: 29	369	29	223	15.7	60.4	0.86
1007	chr14	55328929	55329656	CpG: 48	727	48	438	13.2	60.2	0.76
1007	chr14	55343464	55343778	CpG: 22	314	22	183	14	58.3	0.85
1007	chr14	55350871	55352884	CpG: 148	2013	148	1304	14.7	64.8	0.71
1010	chr14	55728300	55728849	CpG: 60	549	60	348	21.9	63.4	1.09
1010	chr14	55758034	55758402	CpG: 47	368	47	259	25.5	70.4	1.03
1010	chr14	55777730	55778026	CpG: 22	296	22	199	14.9	67.2	0.69
1010	chr14	55797409	55798187	CpG: 60	778	60	480	15.4	61.7	0.82
1010	chr14	55815792	55816088	CpG: 24	296	24	203	16.2	68.6	0.7
1010	chr14	55828998	55829551	CpG: 43	553	43	363	15.6	65.6	0.72
1011	chr14	55872960	55873306	CpG: 24	346	24	202	13.9	58.4	0.81
1011	chr14	55880617	55881315	CpG: 84	698	84	493	24.1	70.6	0.97
1011	chr14	55897741	55898033	CpG: 28	292	28	182	19.2	62.3	0.99
1011	chr14	55918871	55919575	CpG: 61	704	61	441	17.3	62.6	0.89
1011	chr14	55959308	55959762	CpG: 35	454	35	285	15.4	62.8	0.78
1012	chr14	55983080	55983523	CpG: 60	443	60	312	27.1	70.4	1.09
1012	chr14	55999435	56000336	CpG: 85	901	85	629	18.9	69.8	0.77
1012	chr14	56005312	56005650	CpG: 37	338	37	239	21.9	70.7	0.88
1012	chr14	56060828	56061196	CpG: 31	368	31	261	16.8	70.9	0.67
1012	chr14	56062956	56063164	CpG: 22	208	22	159	21.2	76.4	0.75
1012	chr14	56063999	56064374	CpG: 30	375	30	247	16	65.9	0.75
1013	chr14	56122217	56122639	CpG: 40	422	40	301	19	71.3	0.76
1013	chr14	56137604	56137918	CpG: 25	314	25	186	15.9	59.2	0.91
1016	chr14	56602152	56602798	CpG: 57	646	57	422	17.6	65.3	0.83
1017	chr14	56640161	56640366	CpG: 15	205	15	138	14.6	67.3	0.71
1018	chr14	56808955	56809476	CpG: 52	521	52	340	20	65.3	0.97
1019	chr14	56905472	56906143	CpG: 65	671	65	442	19.4	65.9	0.93
1019	chr14	57015049	57015896	CpG: 90	847	90	530	21.3	62.6	1.09
1020	chr14	57048540	57050263	CpG: 182	1723	182	1154	21.1	67	0.94
1020	chr14	57102435	57102764	CpG: 39	329	39	214	23.7	65	1.14
1020	chr14	57122914	57124776	CpG: 197	1862	197	1294	21.2	69.5	0.88
1021	chr14	57273804	57274290	CpG: 42	486	42	291	17.3	59.9	0.96
1022	chr14	57294914	57295703	CpG: 91	789	91	573	23.1	72.6	0.9
1022	chr14	57341345	57342328	CpG: 113	983	113	676	23	68.8	0.97
1022	chr14	57370366	57370913	CpG: 48	547	48	347	17.6	63.4	0.87
1024	chr14	57635720	57636003	CpG: 30	283	30	200	21.2	70.7	0.85
1024	chr14	57661425	57661869	CpG: 49	444	49	320	22.1	72.1	0.85
1025	chr14	57762181	57763349	CpG: 111	1168	111	712	19	61	1.06
1025	chr14	57779799	57780113	CpG: 33	314	33	219	21	69.7	0.87
1026	chr14	57902318	57902951	CpG: 77	633	77	443	24.3	70	0.99
1026	chr14	57928749	57929208	CpG: 30	459	30	290	13.1	63.2	0.66
1027	chr14	57937065	57937413	CpG: 30	348	30	242	17.2	69.5	0.73
1027	chr14	57982841	57983902	CpG: 122	1061	122	622	23	58.6	1.34
1027	chr14	58035593	58036236	CpG: 69	643	69	391	21.5	60.8	1.17
1027	chr14	58063350	58064173	CpG: 91	823	91	553	22.1	67.2	0.98
1028	chr14	58127267	58127994	CpG: 73	727	73	460	20.1	63.3	1.02
1029	chr14	58236327	58236866	CpG: 66	539	66	396	24.5	73.5	0.93
1029	chr14	58308398	58308794	CpG: 35	396	35	252	17.7	63.6	0.87
1029	chr14	58309373	58309889	CpG: 71	516	71	365	27.5	70.7	1.11
1029	chr14	58312315	58314301	CpG: 142	1986	142	1251	14.3	63	0.72
1038	chr14	59438383	59439222	CpG: 102	839	102	587	24.3	70	1
1040	chr14	59678124	59678498	CpG: 44	374	44	260	23.5	69.5	0.97
1041	chr14	59835142	59835470	CpG: 28	328	28	211	17.1	64.3	0.84
1041	chr14	59862662	59863856	CpG: 98	1194	98	713	16.4	59.7	0.92
1045	chr14	60414383	60415195	CpG: 99	812	99	572	24.4	70.4	0.98
1046	chr14	60488393	60489362	CpG: 98	969	98	639	20.2	65.9	0.93
1046	chr14	60502614	60503061	CpG: 40	447	40	302	17.9	67.6	0.81
1047	chr14	60615555	60616724	CpG: 112	1169	112	755	19.2	64.6	0.93
1049	chr14	60872054	60872665	CpG: 58	611	58	432	19	70.7	0.78
1050	chr14	61021964	61022414	CpG: 54	450	54	321	24	71.3	0.96
1052	chr14	61275191	61275491	CpG: 27	300	27	216	18	72	0.72
1052	chr14	61283519	61284091	CpG: 40	572	40	333	14	58.2	0.83
1053	chr14	61410124	61410980	CpG: 92	856	92	607	21.5	70.9	0.87
1054	chr14	61512410	61512638	CpG: 20	228	20	149	17.5	65.4	0.84
1054	chr14	61597650	61597951	CpG: 30	301	30	214	19.9	71.1	0.79
1055	chr14	61676757	61677805	CpG: 132	1048	132	727	25.2	69.4	1.05
1056	chr14	61793748	61794844	CpG: 90	1096	90	716	16.4	65.3	0.77
1056	chr14	61836877	61837165	CpG: 36	288	36	213	25	74	0.95
1057	chr14	61885334	61886836	CpG: 153	1502	153	967	20.4	64.4	1.01
1057	chr14	61918878	61920585	CpG: 148	1707	148	1075	17.3	63	0.88
1057	chr14	61923926	61924524	CpG: 44	598	44	356	14.7	59.5	0.84
1057	chr14	61926899	61927511	CpG: 47	612	47	365	15.4	59.6	0.87
1062	chr14	62530035	62530552	CpG: 52	517	52	372	20.1	72	0.78
1062	chr14	62569351	62569885	CpG: 58	534	58	354	21.7	66.3	0.99
1064	chr14	62793130	62793419	CpG: 46	289	46	226	31.8	78.2	1.09
1065	chr14	62997354	62999251	CpG: 157	1897	157	1237	16.6	65.2	0.79
1066	chr14	63074694	63075596	CpG: 73	902	73	551	16.2	61.1	0.87
1068	chr14	63359862	63360317	CpG: 42	455	42	315	18.5	69.2	0.79
1068	chr14	63415156	63415625	CpG: 48	469	48	306	20.5	65.2	0.96
1069	chr14	63478044	63478574	CpG: 58	530	58	399	21.9	75.3	0.77
1069	chr14	63482626	63483360	CpG: 57	734	57	449	15.5	61.2	0.83
1069	chr14	63483814	63484179	CpG: 24	365	24	225	13.2	61.6	0.7
1069	chr14	63489003	63489215	CpG: 18	212	18	137	17	64.6	0.83
1069	chr14	63493131	63493574	CpG: 57	443	57	303	25.7	68.4	1.1
1071	chr14	63731091	63731324	CpG: 17	233	17	148	14.6	63.5	0.74
1071	chr14	63745971	63746287	CpG: 27	316	27	206	17.1	65.2	0.81
1071	chr14	63780855	63781497	CpG: 58	642	58	433	18.1	67.4	0.8
1072	chr14	63843594	63844698	CpG: 84	1104	84	645	15.2	58.4	0.89
1074	chr14	64097693	64098086	CpG: 43	393	43	251	21.9	63.9	1.08
1074	chr14	64181001	64181755	CpG: 71	754	71	502	18.8	66.6	0.87
1078	chr14	64677988	64678466	CpG: 45	478	45	321	18.8	67.2	0.84
1079	chr14	64824481	64825307	CpG: 56	826	56	500	13.6	60.5	0.74
1080	chr14	64889801	64890343	CpG: 59	542	59	367	21.8	67.7	0.95
1083	chr14	65313712	65314100	CpG: 27	388	27	246	13.9	63.4	0.69
1083	chr14	65314864	65315226	CpG: 25	362	25	209	13.8	57.7	0.83
1083	chr14	65335145	65335736	CpG: 64	591	64	383	21.7	64.8	1.03
1083	chr14	65387017	65387682	CpG: 47	665	47	417	14.1	62.7	0.76
1084	chr14	65499182	65500328	CpG: 153	1146	153	829	26.7	72.3	1.03
1085	chr14	65580909	65581598	CpG: 65	689	65	446	18.9	64.7	0.95
1085	chr14	65595495	65596651	CpG: 96	1156	96	707	16.6	61.2	0.89
1088	chr14	65968182	65968516	CpG: 23	334	23	222	13.8	66.5	0.63
1088	chr14	66043252	66043687	CpG: 39	435	39	268	17.9	61.6	0.97
1089	chr14	66071103	66071519	CpG: 40	416	40	266	19.2	63.9	0.96
1089	chr14	66074685	66075278	CpG: 55	593	55	380	18.5	64.1	0.92
1089	chr14	66190962	66191206	CpG: 30	244	30	186	24.6	76.2	0.85
1090	chr14	66282389	66282633	CpG: 26	244	26	161	21.3	66	1
1092	chr14	66534293	66535033	CpG: 72	740	72	497	19.5	67.2	0.86
1096	chr14	67104881	67105209	CpG: 29	328	29	208	17.7	63.4	0.89
1096	chr14	67106104	67106709	CpG: 68	605	68	406	22.5	67.1	1
1097	chr14	67147526	67148778	CpG: 98	1252	98	800	15.7	63.9	0.77
1098	chr14	67245692	67246610	CpG: 97	918	97	592	21.1	64.5	1.02
1098	chr14	67309285	67310002	CpG: 62	717	62	447	17.3	62.3	0.89
1099	chr14	67469275	67469535	CpG: 22	260	22	159	16.9	61.2	0.91
1099	chr14	67470767	67471299	CpG: 38	532	38	293	14.3	55.1	0.95
1099	chr14	67471858	67472129	CpG: 27	271	27	185	19.9	68.3	0.86
1099	chr14	67472852	67473196	CpG: 29	344	29	204	16.9	59.3	0.96
1103	chr14	67952565	67953984	CpG: 112	1419	112	849	15.8	59.8	0.88
1105	chr14	68170475	68171425	CpG: 116	950	116	660	24.4	69.5	1.02
1106	chr14	68321130	68322393	CpG: 125	1263	125	784	19.8	62.1	1.03
1106	chr14	68361043	68362520	CpG: 144	1477	144	942	19.5	63.8	0.96
1114	chr14	69412089	69412604	CpG: 52	515	52	341	20.2	66.2	0.93
1114	chr14	69428031	69428463	CpG: 48	432	48	301	22.2	69.7	0.92
1115	chr14	69521648	69522662	CpG: 99	1014	99	668	19.5	65.9	0.9
1115	chr14	69574646	69575014	CpG: 36	368	36	255	19.6	69.3	0.82
1116	chr14	69628243	69628518	CpG: 25	275	25	186	18.2	67.6	0.8
1117	chr14	69739898	69740912	CpG: 99	1014	99	668	19.5	65.9	0.9
1117	chr14	69792896	69793264	CpG: 36	368	36	255	19.6	69.3	0.82
1117	chr14	69846518	69846793	CpG: 25	275	25	186	18.2	67.6	0.8
1118	chr14	69944746	69945079	CpG: 32	333	32	217	19.2	65.2	0.91
1118	chr14	69969603	69970253	CpG: 60	650	60	444	18.5	68.3	0.81
1119	chr14	70004929	70005385	CpG: 34	456	34	283	14.9	62.1	0.79
1119	chr14	70034393	70034611	CpG: 16	218	16	147	14.7	67.4	0.69
1119	chr14	70042578	70042962	CpG: 55	384	55	282	28.6	73.4	1.06
1121	chr14	70311997	70313253	CpG: 94	1256	94	850	15	67.7	0.66
1121	chr14	70315185	70317831	CpG: 196	2646	196	1688	14.8	63.8	0.73
1121	chr14	70337429	70337792	CpG: 31	363	31	233	17.1	64.2	0.83
1122	chr14	70390625	70391326	CpG: 65	701	65	478	18.5	68.2	0.81
1122	chr14	70396705	70396993	CpG: 34	288	34	208	23.6	72.2	0.91
1122	chr14	70414052	70414592	CpG: 48	540	48	352	17.8	65.2	0.84
1122	chr14	70429375	70429875	CpG: 39	500	39	353	15.6	70.6	0.63
1122	chr14	70443124	70443683	CpG: 41	559	41	385	14.7	68.9	0.62
1123	chr14	70526420	70527052	CpG: 104	632	104	483	32.9	76.4	1.13
1123	chr14	70588476	70589028	CpG: 51	552	51	393	18.5	71.2	0.78
1124	chr14	70666459	70666685	CpG: 16	226	16	154	14.2	68.1	0.63
1124	chr14	70680335	70681334	CpG: 89	999	89	668	17.8	66.9	0.8
1124	chr14	70757543	70758045	CpG: 43	502	43	306	17.1	61	0.96
1124	chr14	70768286	70768539	CpG: 20	253	20	177	15.8	70	0.68
1125	chr14	70782568	70783047	CpG: 49	479	49	327	20.5	68.3	0.88
1125	chr14	70791512	70792569	CpG: 101	1057	101	769	19.1	72.8	0.73
1125	chr14	70814906	70815650	CpG: 65	744	65	489	17.5	65.7	0.82
1125	chr14	70836972	70837355	CpG: 39	383	39	247	20.4	64.5	0.98
1125	chr14	70855576	70855960	CpG: 33	384	33	268	17.2	69.8	0.71
1125	chr14	70874191	70874468	CpG: 23	277	23	174	16.6	62.8	0.85
1125	chr14	70879396	70879615	CpG: 18	219	18	141	16.4	64.4	0.79
1125	chr14	70896647	70896860	CpG: 22	213	22	138	20.7	64.8	0.99
1126	chr14	71003351	71004442	CpG: 109	1091	109	690	20	63.2	1.02
1127	chr14	71127140	71127389	CpG: 24	249	24	172	19.3	69.1	0.81
1127	chr14	71127942	71128173	CpG: 19	231	19	156	16.5	67.5	0.72
1127	chr14	71128377	71128670	CpG: 28	293	28	201	19.1	68.6	0.82
1140	chr14	72769346	72770223	CpG: 65	877	65	555	14.8	63.3	0.74
1141	chr14	72946652	72948110	CpG: 171	1458	171	975	23.5	66.9	1.05
1144	chr14	73380357	73381064	CpG: 86	707	86	505	24.3	71.4	0.95
1145	chr14	73502685	73502918	CpG: 17	233	17	139	14.6	59.7	1.18
1146	chr14	73562609	73563900	CpG: 174	1291	174	913	27	70.7	1.08
1146	chr14	73622230	73622736	CpG: 56	506	56	360	22.1	71.1	0.88
1147	chr14	73747381	73747752	CpG: 35	371	35	243	18.9	65.5	0.89
1147	chr14	73762315	73762755	CpG: 40	440	40	276	18.2	62.7	0.93
1147	chr14	73790112	73790624	CpG: 57	512	57	347	22.3	67.8	0.97
1156	chr14	74969641	74970239	CpG: 52	598	52	397	17.4	66.4	0.8
1158	chr14	75184290	75185378	CpG: 107	1088	107	702	19.7	64.5	0.95
1159	chr14	75253395	75253625	CpG: 18	230	18	131	15.7	57	0.99
1160	chr14	75368410	75368649	CpG: 19	239	19	164	15.9	68.6	0.68
1161	chr14	75521489	75522188	CpG: 66	699	66	446	18.9	63.8	0.94
1164	chr14	75991477	75992080	CpG: 66	603	66	408	21.9	67.7	0.96
1165	chr14	76024042	76024561	CpG: 55	519	55	364	21.2	70.1	0.87
1165	chr14	76082269	76083422	CpG: 146	1153	146	816	25.3	70.8	1.01
1166	chr14	76248021	76248473	CpG: 51	452	51	286	22.6	63.3	1.13
1167	chr14	76347939	76348649	CpG: 65	710	65	461	18.3	64.9	0.88
1169	chr14	76651479	76653991	CpG: 215	2512	215	1409	17.1	56.1	1.09
1170	chr14	76741587	76742035	CpG: 46	448	46	292	20.5	65.2	0.98
1170	chr14	76793920	76794382	CpG: 53	462	53	331	22.9	71.6	0.89
1174	chr14	77273779	77274341	CpG: 82	562	82	432	29.2	76.9	0.99
1175	chr14	77393732	77395277	CpG: 145	1545	145	981	18.8	63.5	0.95
1180	chr14	78112221	78112422	CpG: 23	201	23	131	22.9	65.2	1.09
1184	chr14	78545232	78545470	CpG: 22	238	22	142	18.5	59.7	1.05
148	chr14	78773922	78774585	CpG: 58	663	58	356	17.5	53.7	1.21
1187	chr14	78962210	78962705	CpG: 44	495	44	350	17.8	70.7	0.74
1187	chr14	78969251	78970548	CpG: 146	1297	146	873	22.5	67.3	1
1188	chr14	79086472	79086951	CpG: 51	479	51	357	21.3	74.5	0.77
1191	chr14	79538201	79539283	CpG: 90	1082	90	702	16.6	64.9	0.79
1192	chr14	79627667	79628371	CpG: 75	704	75	490	21.3	69.6	0.88
1192	chr14	79663787	79664669	CpG: 99	882	99	586	22.4	66.4	1.02
1192	chr14	79689273	79689995	CpG: 84	722	84	486	23.3	67.3	1.03
1193	chr14	79718120	79719651	CpG: 145	1531	145	897	18.9	58.6	1.1
1194	chr14	79824668	79825214	CpG: 56	546	56	349	20.5	63.9	1.01
1194	chr14	79898735	79899054	CpG: 24	319	24	207	15	64.9	0.72
1195	chr14	80005893	80008859	CpG: 272	2966	272	1931	18.3	65.1	0.87
1195	chr14	80011350	80011776	CpG: 33	426	33	251	15.5	58.9	0.89
1231	chr14	84680759	84681082	CpG: 31	323	31	215	19.2	66.6	0.87
1231	chr14	84681728	84681941	CpG: 16	213	16	124	15	58.2	0.9
1231	chr14	84683259	84685469	CpG: 159	2210	159	1308	14.4	59.2	0.82
1251	chr14	87378392	87378797	CpG: 44	405	44	275	21.7	67.9	0.96
1253	chr14	87653351	87654844	CpG: 182	1493	182	1053	24.4	70.5	0.98
1272	chr14	90135626	90136504	CpG: 68	878	68	535	15.5	60.9	0.84
1303	chr14	94128160	94128490	CpG: 31	330	31	230	18.8	69.7	0.77
1342	chr14	99282940	99283932	CpG: 136	992	136	706	27.4	71.2	1.08
1342	chr14	99336759	99337449	CpG: 78	690	78	469	22.6	68	0.98
1344	chr14	99535870	99536880	CpG: 118	1010	118	701	23.4	69.4	0.97
1351	chr14	100521776	100522088	CpG: 25	312	25	169	16	54.2	1.09
1351	chr14	100522886	100523528	CpG: 58	642	58	439	18.1	68.4	0.81
1362	chr14	101845267	101846390	CpG: 96	1123	96	764	17.1	68	0.74
1362	chr14	101877638	101877944	CpG: 26	306	26	206	17	67.3	0.76
1362	chr14	101891511	101891992	CpG: 47	481	47	345	19.5	71.7	0.77
1362	chr14	101966865	101967553	CpG: 55	688	55	457	16	66.4	0.74
1372	chr14	103218909	103220468	CpG: 170	1559	170	1023	21.8	65.6	1.01
1373	chr14	103307602	103307994	CpG: 49	392	49	264	25	67.3	1.12
1373	chr14	103336188	103337289	CpG: 166	1101	166	838	30.2	76.1	1.05
1375	chr14	103583548	103584448	CpG: 98	900	98	623	21.8	69.2	0.91
1377	chr14	103887637	103888409	CpG: 68	772	68	457	17.6	59.2	1.01
1383	chr14	104703225	104705536	CpG: 206	2311	206	1186	17.8	51.3	1.36
1383	chr14	104710515	104710772	CpG: 21	257	21	158	16.3	61.5	0.87
1384	chr14	104759586	104760203	CpG: 72	617	72	445	23.3	72.1	0.9
1387	chr14	105177480	105177702	CpG: 15	222	15	118	13.5	53.2	1.04
1389	chr14	105414376	105414957	CpG: 58	581	58	388	20	66.8	0.9
1389	chr14	105496091	105496589	CpG: 61	498	61	325	24.5	65.3	1.15
1394	chr14	106132510	106132757	CpG: 19	247	19	159	15.4	64.4	0.76
1394	chr14	106133386	106135211	CpG: 152	1825	152	1079	16.7	59.1	0.96
1394	chr14	106136264	106136514	CpG: 33	250	33	180	26.4	72	1.02
1396	chr14	106343533	106344165	CpG: 42	632	42	416	13.3	65.8	0.61
1417	chr14	109148731	109148962	CpG: 16	231	16	135	13.9	58.4	0.81
1438	chr14	111912657	111913527	CpG: 72	870	72	563	16.6	64.7	0.79
1464	chr14	115277761	115279835	CpG: 278	2074	278	1444	26.8	69.6	1.12
1464	chr14	115329559	115330354	CpG: 72	795	72	534	18.1	67.2	0.81
1478	chr14	117162789	117164339	CpG: 131	1550	131	1018	16.9	65.7	0.78
1488	chr14	118370071	118370320	CpG: 28	249	28	165	22.5	66.3	1.03
1488	chr14	118374109	118374971	CpG: 93	862	93	568	21.6	65.9	1
1488	chr14	118395379	118395595	CpG: 18	216	18	133	16.7	61.6	0.89
1488	chr14	118463423	118463665	CpG: 21	242	21	144	17.4	59.5	0.98
1488	chr14	118471876	118474425	CpG: 210	2549	210	1537	16.5	60.3	0.91
1490	chr14	118674317	118674710	CpG: 37	393	37	274	18.8	69.7	0.77
1490	chr14	118711226	118711437	CpG: 26	211	26	159	24.6	75.4	0.87
1491	chr14	118771336	118771553	CpG: 18	217	18	120	16.6	55.3	1.09
1491	chr14	118849032	118849342	CpG: 21	310	21	186	13.5	60	0.76
1492	chr14	118943193	118943959	CpG: 97	766	97	521	25.3	68	1.1
1493	chr14	119092000	119092239	CpG: 18	239	18	161	15.1	67.4	0.69
1494	chr14	119159995	119160570	CpG: 51	575	51	378	17.7	65.7	0.82
1494	chr14	119162471	119162972	CpG: 43	501	43	335	17.2	66.9	0.77
1494	chr14	119174961	119175954	CpG: 121	993	121	722	24.4	72.7	0.92
1494	chr14	119244021	119244238	CpG: 39	217	39	162	35.9	74.7	1.29
1495	chr14	119336365	119337004	CpG: 72	639	72	457	22.5	71.5	0.89
1495	chr14	119360731	119361038	CpG: 34	307	34	242	22.1	78.8	1.1
1495	chr14	119375010	119376607	CpG: 151	1597	151	1038	18.9	65	0.9
1502	chr14	120295887	120296120	CpG: 19	233	19	138	16.3	59.2	0.93
1505	chr14	120595418	120595706	CpG: 22	288	22	186	15.3	64.6	0.9
1505	chr14	120715122	120716514	CpG: 128	1392	128	799	18.4	57.4	1.12
1508	chr14	121067986	121068200	CpG: 16	214	16	133	15	62.1	0.83
1509	chr14	121148137	121149237	CpG: 157	1100	157	850	28.5	77.3	0.99
1510	chr14	121272475	121273792	CpG: 141	1317	141	897	21.4	68.1	0.93
1512	chr14	121615770	121616944	CpG: 129	1174	129	824	22	70.2	0.89
1516	chr14	122034814	122036034	CpG: 128	1220	128	839	21	68.8	0.89
1516	chr14	122115723	122116575	CpG: 83	852	83	594	19.5	69.7	0.8
1518	chr14	122344312	122345116	CpG: 104	804	104	572	25.9	71.1	1.02
1518	chr14	122418863	122419233	CpG: 37	370	37	254	20	68.6	0.92
1519	chr14	122440457	122440679	CpG: 18	222	18	125	16.2	56.3	1.05
1520	chr14	122643939	122644551	CpG: 56	612	56	394	18.3	64.4	0.88
1521	chr14	122700841	122702698	CpG: 181	1857	181	1172	19.5	63.1	1
1521	chr14	122711420	122713711	CpG: 205	2291	205	1345	17.9	58.7	1.04
1521	chr14	122727944	122728389	CpG: 45	445	45	297	20.2	66.7	0.91
1521	chr14	122771551	122772098	CpG: 46	547	46	369	16.8	67.5	0.74
1524	chr14	123150295	123150731	CpG: 53	436	53	315	24.3	72.2	0.94
1525	chr14	123220111	123221007	CpG: 91	896	91	568	20.3	63.4	1.01
1530	chr14	123864138	123864505	CpG: 39	367	39	250	21.3	68.1	0.92
612	chr15	3612483	3613007	CpG: 39	524	39	294	14.9	56.1	0.97
615	chr15	4008636	4009044	CpG: 49	408	49	285	24	69.9	0.99
615	chr15	4024998	4025513	CpG: 52	515	52	352	20.2	68.3	0.9
615	chr15	4055876	4057098	CpG: 106	1222	106	780	17.3	63.8	0.85
624	chr15	5145549	5146544	CpG: 74	995	74	626	14.9	62.9	0.75
624	chr15	5172974	5173870	CpG: 127	896	127	679	28.3	75.8	0.99
624	chr15	5215176	5215432	CpG: 23	256	23	176	18	68.8	0.81
625	chr15	5271810	5272273	CpG: 49	463	49	308	21.2	66.5	0.98
625	chr15	5273405	5273947	CpG: 47	542	47	370	17.3	68.3	0.75
633	chr15	6415831	6416374	CpG: 44	543	44	321	16.2	59.1	0.93
636	chr15	6736958	6739010	CpG: 205	2052	205	1258	20	61.3	1.07
637	chr15	6903566	6904001	CpG: 44	435	44	298	20.2	68.5	0.87
639	chr15	7158621	7159469	CpG: 123	848	123	626	29	73.8	1.07
641	chr15	7427314	7428009	CpG: 59	695	59	463	17	66.6	0.78
644	chr15	7839552	7840689	CpG: 100	1137	100	717	17.6	63.1	0.89
644	chr15	7842391	7843546	CpG: 84	1155	84	692	14.5	59.9	0.81
644	chr15	7845038	7845350	CpG: 34	312	34	214	21.8	68.6	0.94
647	chr15	8128326	8128799	CpG: 49	473	49	323	20.7	68.3	0.89
647	chr15	8138708	8139052	CpG: 35	344	35	205	20.3	59.6	1.15
647	chr15	8198414	8198932	CpG: 54	518	54	380	20.8	73.4	0.78
649	chr15	8473106	8475067	CpG: 149	1961	149	1043	15.2	53.2	1.07
650	chr15	8598233	8598978	CpG: 57	745	57	458	15.3	61.5	0.81
651	chr15	8665612	8665819	CpG: 14	207	14	111	13.5	53.6	0.95
651	chr15	8739613	8739916	CpG: 21	303	21	175	13.9	57.8	0.83
654	chr15	9071102	9072065	CpG: 99	963	99	665	20.6	69.1	0.86
654	chr15	9140353	9141226	CpG: 71	873	71	547	16.3	62.7	0.83
664	chr15	10469870	10470684	CpG: 102	814	102	580	25.1	71.3	0.99
10	chr15	10485754	10486594	CpG: 68	840	68	502	16.2	59.8	0.91
666	chr15	10714134	10715123	CpG: 92	989	92	659	18.6	66.6	0.86
668	chr15	10981856	10982159	CpG: 36	303	36	214	23.8	70.6	0.97
669	chr15	11035980	11036497	CpG: 37	517	37	316	14.3	61.1	0.78
669	chr15	11037112	11037547	CpG: 33	435	33	278	15.2	63.9	0.74
671	chr15	11384014	11384215	CpG: 18	201	18	129	17.9	64.2	0.9
671	chr15	11399510	11399817	CpG: 27	307	27	202	17.6	65.8	0.83
675	chr15	11903937	11905727	CpG: 148	1790	148	1122	16.5	62.7	0.84
675	chr15	11906153	11906524	CpG: 31	371	31	206	16.7	55.5	1.12
676	chr15	11995337	11996193	CpG: 96	856	96	615	22.4	71.8	0.87
677	chr15	12117567	12118916	CpG: 122	1349	122	870	18.1	64.5	0.87
678	chr15	12204866	12205774	CpG: 102	908	102	618	22.5	68.1	0.99
679	chr15	12321303	12322509	CpG: 104	1206	104	697	17.2	57.8	1.03
679	chr15	12373035	12373245	CpG: 14	210	14	128	13.3	61	0.72
682	chr15	12739398	12740200	CpG: 71	802	71	517	17.7	64.5	0.86
682	chr15	12824529	12825434	CpG: 89	905	89	573	19.7	63.3	0.99
684	chr15	13051358	13051573	CpG: 16	215	16	122	14.9	56.7	0.93
685	chr15	13173194	13173500	CpG: 30	306	30	213	19.6	69.6	0.85
